500,475
500,375
332,500
331,500
500,375
500,333
500,375
500,332
500,375
500,375
500,375
360,315
500,375
500,375
500,375
500,375
500,399
500,444
455,500
500,375
500,333
375,500
500,375
500,375
333,500
500,334
500,375
334,250
500,375
400,447
500,333
500,330
374,500
500,375
375,344
500,375
500,333
500,375
500,375
500,375
334,500
500,375
332,500
500,375
500,333
500,332
500,356
500,375
480,360
500,375
500,375
500,375
500,332
467,500
500,375
500,375
500,375
500,333
375,500
500,476
334,500
325,500
500,333
500,333
333,500
480,480
500,333
309,459
176,200
500,500
300,392
640,480
318,300
500,375
500,338
400,246
334,500
500,500
500,432
500,375
500,368
198,255
500,301
148,185
500,333
1092,1662
500,400
500,397
500,338
500,357
257,167
450,306
500,334
175,204
330,222
366,350
500,333
250,333
500,337
500,375
400,299
366,421
313,341
500,479
265,184
181,285
300,225
418,255
500,375
424,270
175,280
500,357
303,250
500,375
500,333
250,198
200,200
700,650
500,375
500,375
374,500
145,232
230,217
500,334
409,307
263,288
150,150
404,279
300,225
374,500
304,402
456,296
500,332
444,516
400,300
357,500
500,333
300,222
522,391
300,258
250,310
500,375
320,247
500,375
400,341
353,360
295,285
500,375
533,294
500,375
500,375
323,450
468,351
500,333
426,320
500,348
250,250
500,375
333,500
500,400
480,360
500,333
400,266
300,225
500,400
400,300
804,1066
250,200
276,280
200,150
357,500
778,584
333,500
208,198
329,500
450,267
320,255
500,416
375,500
500,375
520,429
200,144
640,487
250,222
500,333
372,415
418,307
353,279
1584,1660
500,338
200,194
404,300
500,396
220,220
400,300
600,531
400,487
400,300
338,450
500,333
500,260
241,292
307,230
273,274
389,400
250,200
380,229
500,338
500,375
500,374
900,600
265,306
450,338
300,341
960,1280
375,500
600,394
250,233
350,321
200,200
300,199
710,500
300,400
1250,765
300,450
500,368
500,375
190,270
292,416
200,299
410,306
500,380
225,180
500,375
500,375
1024,768
392,397
320,240
459,505
300,225
477,494
375,500
500,333
244,250
350,368
435,326
300,225
250,350
500,333
800,650
600,550
500,357
500,375
250,423
326,247
474,338
375,500
375,500
336,500
400,500
500,375
500,400
514,455
500,341
338,500
500,333
333,500
223,185
200,209
452,500
500,332
334,500
500,402
400,499
250,212
500,375
250,250
500,364
500,430
190,156
500,333
306,383
333,500
456,357
500,333
500,337
333,500
392,500
300,408
500,375
250,252
267,306
500,359
500,375
333,500
500,357
334,500
500,374
500,375
500,393
500,375
399,500
260,232
332,500
370,426
333,500
332,500
333,439
500,375
500,375
375,500
500,333
500,357
500,361
375,500
500,384
336,500
334,500
500,375
500,357
500,334
500,333
500,372
234,360
250,375
500,400
500,375
402,500
399,500
500,375
333,500
500,338
500,333
333,500
332,500
500,375
400,500
500,400
250,296
250,188
324,500
250,329
333,500
500,356
500,378
486,500
500,333
333,500
245,227
500,333
500,375
354,500
500,398
200,200
211,267
500,333
375,500
500,375
500,333
500,332
300,360
500,500
356,328
500,436
200,200
500,375
800,536
250,188
500,337
500,378
357,500
500,375
500,357
1152,864
358,500
500,357
250,222
500,333
500,375
500,375
500,375
250,254
500,375
400,500
500,357
375,500
500,333
510,407
444,500
300,300
500,375
500,331
500,375
398,500
375,500
333,500
500,319
500,337
300,293
357,500
375,500
400,500
500,400
500,375
500,375
500,375
250,143
500,333
250,188
500,375
500,400
500,375
332,500
500,375
429,500
200,200
400,337
500,357
275,191
334,500
400,500
180,231
500,401
400,300
500,375
499,500
316,315
332,500
375,500
500,357
500,406
250,189
500,333
360,500
500,334
500,331
280,216
500,334
500,357
354,250
500,357
500,357
500,425
500,304
350,315
500,375
350,350
500,375
500,500
250,453
250,333
375,500
500,375
500,333
294,357
500,375
500,332
332,500
250,250
216,198
500,333
335,500
500,375
500,352
500,375
375,500
375,500
500,375
500,333
357,500
250,391
233,214
375,500
500,375
375,500
500,375
500,332
332,500
500,376
200,170
324,500
375,500
500,375
500,333
268,236
500,375
500,375
216,215
500,375
500,375
500,332
460,393
500,375
500,375
312,500
500,375
500,333
500,333
500,375
322,397
368,500
500,375
333,500
500,375
500,445
335,500
250,285
335,500
346,466
342,360
500,375
200,200
480,360
245,340
334,500
500,333
375,500
500,309
250,334
500,332
500,375
403,500
500,333
500,375
500,375
292,432
408,500
500,375
280,361
250,377
500,380
375,500
443,500
500,375
300,370
335,500
500,332
500,375
500,333
500,332
335,500
350,394
350,341
334,500
500,317
341,500
375,500
250,145
500,375
375,500
275,353
324,287
335,500
333,500
357,500
375,500
220,220
500,333
500,375
600,400
500,473
500,375
335,500
500,375
500,376
375,500
500,375
323,403
333,500
500,500
486,500
500,333
200,200
375,500
500,375
500,375
500,331
500,375
548,618
354,500
500,375
500,333
200,335
299,324
500,375
325,326
500,333
500,375
359,500
500,332
500,375
250,312
500,375
311,314
500,375
336,500
500,333
500,375
500,375
458,500
500,405
331,500
333,500
375,500
140,229
2080,1544
500,333
1024,1434
500,333
450,422
375,500
500,375
500,333
500,332
500,375
500,375
500,333
300,231
500,375
320,258
500,341
315,500
281,500
500,333
500,333
360,296
500,333
300,137
500,375
458,500
500,333
500,500
604,453
354,500
500,375
500,333
400,300
500,375
446,500
200,275
240,239
375,500
331,500
500,375
500,333
500,252
375,500
250,237
500,333
373,351
500,333
500,375
500,333
500,332
500,375
500,390
500,411
500,337
500,375
196,276
500,752
405,500
190,164
600,480
500,375
500,333
500,375
500,333
500,366
350,276
396,258
500,361
440,500
500,333
500,375
175,204
500,333
500,333
330,230
334,500
337,500
350,347
500,375
500,334
328,500
200,200
375,500
500,375
300,203
500,333
326,500
432,467
500,334
599,800
1690,1267
500,375
500,375
212,264
500,333
158,346
500,375
350,263
500,333
500,375
500,357
332,500
375,500
500,375
347,227
500,334
500,333
750,600
500,375
372,389
500,333
500,375
500,375
400,207
500,337
500,334
500,500
500,374
275,198
203,152
484,738
500,361
400,600
200,133
500,333
500,375
500,333
500,332
500,375
336,500
375,500
500,333
400,318
500,375
500,375
500,375
333,500
500,333
450,455
200,200
500,375
500,333
500,333
325,500
500,375
300,227
616,437
368,500
331,500
500,375
180,200
500,333
500,386
200,156
500,461
334,500
332,500
333,500
500,317
500,333
500,333
500,333
500,333
333,500
500,333
196,252
255,383
500,334
230,226
500,375
350,221
310,337
500,333
322,500
500,375
500,375
331,500
500,333
500,375
364,368
105,100
853,768
500,375
500,403
640,480
500,333
500,375
348,500
500,333
333,500
357,500
377,500
500,418
499,500
500,477
410,500
386,500
500,375
500,333
378,500
389,500
333,500
318,500
382,500
466,500
408,500
500,333
354,500
500,479
500,333
333,500
500,298
321,500
500,472
500,375
500,360
500,333
321,500
428,500
333,500
381,500
500,424
376,500
196,259
500,375
397,500
333,500
363,500
500,388
500,439
333,500
500,344
333,500
330,500
334,500
382,402
334,500
418,500
375,500
500,333
500,333
333,500
500,375
500,375
406,500
500,375
333,500
329,500
400,316
333,500
500,375
500,333
355,500
300,370
342,500
369,500
481,452
250,411
500,348
500,375
480,360
374,500
500,375
480,360
333,500
500,312
500,368
333,500
479,500
369,500
412,500
225,225
500,343
500,324
417,512
343,500
397,480
387,500
333,500
489,500
473,500
500,333
500,359
371,500
500,476
333,500
333,500
476,500
333,500
494,500
480,360
426,500
333,500
500,375
500,333
500,380
383,500
333,500
368,500
375,500
392,500
464,500
500,380
500,274
389,500
328,500
333,500
365,500
500,345
333,500
500,396
500,333
333,500
333,500
480,360
400,500
500,375
404,500
298,500
500,343
466,500
500,333
500,333
350,500
200,207
500,333
500,375
333,500
287,424
344,500
375,500
321,500
392,500
500,333
333,500
404,500
420,470
360,288
500,375
456,500
800,794
500,324
500,334
470,500
500,303
500,375
369,500
500,459
363,500
500,333
496,500
474,500
459,500
396,500
441,423
489,500
368,500
500,333
500,375
333,500
354,500
340,500
333,500
500,355
500,333
500,429
500,481
500,400
500,352
500,333
352,500
405,500
459,500
333,500
333,500
480,360
333,500
348,500
342,500
396,500
500,333
382,500
331,500
375,500
427,500
400,500
500,305
375,500
333,500
500,333
193,295
333,500
500,394
424,500
500,334
500,358
500,429
500,378
334,500
500,389
500,349
403,500
500,376
396,500
1152,864
500,402
467,500
500,375
375,500
500,436
397,500
500,416
333,500
333,500
500,339
355,500
432,500
491,500
394,500
500,494
352,500
486,500
500,348
500,333
333,500
300,333
320,240
500,375
500,375
500,375
500,338
375,500
500,375
500,333
500,332
375,500
357,500
320,240
474,500
500,375
500,371
500,375
500,375
500,375
325,500
500,358
500,375
320,240
500,375
281,500
332,500
500,375
500,375
403,500
413,308
500,318
500,367
500,500
500,333
500,375
500,333
500,375
500,375
500,394
500,332
500,375
500,375
500,375
500,398
500,333
500,333
500,375
500,362
500,356
500,375
439,500
500,375
500,375
500,470
500,375
500,399
500,375
333,500
500,349
477,500
500,375
500,387
500,376
500,332
500,375
500,375
450,669
500,375
375,500
488,500
500,334
500,375
500,333
500,375
500,412
500,375
300,447
481,500
500,375
328,293
455,500
320,240
500,375
500,375
500,384
376,500
500,375
500,375
360,288
500,375
500,375
500,370
500,375
500,333
500,375
500,375
500,375
500,375
500,375
500,400
500,333
500,375
500,334
500,456
500,375
500,332
500,327
360,260
483,500
479,479
379,500
343,500
500,375
500,375
188,250
500,376
478,359
500,375
363,243
500,375
500,375
500,334
500,375
500,350
375,500
500,333
620,600
500,488
400,500
267,400
500,375
500,332
399,500
500,375
500,375
333,500
500,375
500,375
400,300
500,375
500,500
460,344
500,375
500,375
375,500
500,375
500,375
375,500
500,375
500,375
500,375
431,457
500,375
500,333
500,460
500,375
500,375
500,375
500,375
500,371
500,360
500,375
2048,1536
500,375
500,375
500,375
500,333
500,375
500,375
500,396
396,500
500,375
389,600
500,333
500,374
500,333
375,500
500,400
500,375
500,375
335,199
500,375
500,333
500,396
500,375
250,274
500,375
375,500
500,460
500,375
500,335
375,500
500,333
500,375
500,375
394,500
500,375
500,333
500,351
500,375
500,375
375,500
350,316
500,375
452,452
375,500
500,375
250,188
500,470
500,375
500,333
320,240
500,375
500,332
500,333
500,375
500,452
500,375
320,360
363,500
500,375
500,356
500,375
500,375
333,500
500,451
500,375
400,500
432,500
500,332
500,375
500,333
500,375
500,375
375,500
500,333
500,338
500,375
471,492
500,281
500,375
500,375
500,421
500,500
500,375
500,375
288,291
500,375
500,375
500,333
500,376
500,311
500,418
500,375
500,375
500,360
500,375
500,375
427,392
500,375
500,375
400,500
500,375
500,332
500,500
500,333
400,342
500,375
500,375
500,357
500,333
500,382
785,800
500,334
500,375
500,375
360,360
500,333
500,333
500,386
480,320
500,375
500,375
333,500
500,332
375,500
500,349
275,321
500,332
500,392
336,448
443,498
500,375
500,375
500,332
500,492
500,375
380,227
500,375
500,375
334,500
500,499
375,500
333,500
400,300
500,333
326,360
500,375
500,375
500,331
429,500
360,236
500,375
500,375
500,413
500,295
500,334
500,375
295,233
500,375
350,263
800,617
500,375
500,375
500,375
300,327
800,686
500,381
360,337
360,270
500,333
500,375
500,500
500,371
266,227
375,500
389,444
489,500
321,360
500,375
500,375
500,375
500,375
500,375
479,389
1280,853
500,375
500,375
350,232
500,375
500,375
500,375
800,568
375,500
488,500
500,375
330,350
500,375
375,500
500,375
637,533
500,333
500,332
500,363
325,247
360,292
500,375
333,500
500,333
360,330
500,375
500,333
240,184
246,367
223,259
400,300
333,500
494,500
500,375
500,375
500,375
500,375
500,375
500,375
359,500
500,333
500,417
500,375
355,500
500,333
300,251
300,230
500,375
500,375
500,375
252,359
500,375
500,375
500,333
500,375
375,500
350,329
500,333
225,337
288,324
500,375
500,375
500,375
179,304
179,260
271,320
375,500
500,375
500,375
500,375
500,383
500,432
375,500
500,375
360,330
500,375
500,375
233,350
369,500
345,500
375,500
500,375
500,375
443,500
500,375
333,500
200,219
500,375
500,333
500,375
500,375
375,500
375,500
391,500
375,500
435,350
500,375
500,333
500,375
500,333
187,252
500,342
500,374
375,500
500,375
500,432
500,317
262,500
332,500
500,333
500,333
500,333
333,500
375,500
500,375
375,500
250,277
500,375
500,375
500,375
493,500
500,375
500,375
500,375
294,320
500,357
500,375
500,375
500,408
500,374
500,375
500,348
500,375
500,375
500,375
500,375
500,375
375,500
306,255
500,400
500,375
500,375
500,375
500,333
356,500
500,333
500,375
375,500
500,375
500,375
500,375
375,500
500,375
500,375
500,375
255,217
375,500
375,500
500,375
500,333
320,240
375,500
500,375
500,432
500,375
500,451
500,375
500,375
500,332
350,450
329,500
316,500
500,333
500,375
492,500
500,375
500,333
500,315
211,300
375,500
500,400
500,477
340,466
375,500
500,333
471,500
500,333
2592,1944
408,500
500,451
500,375
500,375
500,375
278,448
500,379
400,500
500,375
500,375
500,333
375,500
220,220
500,375
400,500
500,375
500,333
300,297
500,375
500,375
500,375
400,500
500,333
500,333
332,500
339,500
500,319
500,375
500,333
266,200
500,375
500,375
500,334
293,350
332,500
500,375
282,276
378,283
500,437
500,375
500,333
500,399
375,500
471,500
500,375
360,500
639,426
500,377
375,500
500,333
461,500
444,500
395,500
118,120
500,375
500,375
240,180
500,231
435,452
500,375
363,500
393,500
500,352
500,375
500,375
500,375
500,333
500,375
500,375
500,333
500,375
500,356
344,500
500,375
492,500
500,375
500,337
400,374
500,375
500,375
500,311
500,375
333,500
333,500
290,290
288,233
500,375
335,258
333,500
375,500
500,429
500,375
331,500
715,961
500,333
360,230
640,480
500,333
200,150
500,375
500,333
500,375
500,335
320,240
500,383
500,404
500,359
235,188
500,375
200,243
500,375
350,246
357,500
500,375
500,375
350,288
203,211
500,375
394,389
500,333
250,223
500,376
600,399
308,500
500,335
500,375
375,500
500,335
400,344
908,585
394,295
500,375
200,200
333,500
240,184
500,375
500,375
500,375
468,408
500,342
500,329
500,338
500,375
500,389
220,227
200,200
396,306
400,344
500,375
500,375
375,500
500,375
360,279
500,304
357,421
480,376
500,375
500,476
400,379
500,375
310,500
500,333
480,376
272,221
474,445
200,216
500,398
227,180
254,338
500,375
438,329
500,375
473,500
500,375
500,476
500,333
240,220
500,335
299,269
500,457
500,375
500,333
400,500
500,375
500,375
360,500
500,459
500,333
200,215
500,375
500,373
464,500
500,333
191,191
375,500
500,333
500,375
318,439
384,480
300,225
269,263
230,288
375,265
240,180
360,293
190,247
275,196
380,300
300,297
375,500
200,200
300,252
349,350
200,202
360,297
250,250
353,317
360,287
293,220
448,336
150,130
500,361
148,205
275,389
346,288
500,375
500,375
276,185
500,375
360,284
394,317
549,451
529,768
320,240
375,500
462,492
360,270
231,288
500,281
263,360
240,184
200,179
200,200
769,892
300,194
500,376
230,290
382,300
200,253
253,265
350,233
371,500
275,275
500,375
640,480
500,500
500,417
360,301
237,194
300,300
200,255
200,200
375,500
200,180
208,200
800,602
500,375
360,277
197,300
250,243
400,317
500,375
583,484
300,233
250,214
220,275
400,326
250,223
300,201
400,340
200,290
288,241
339,494
500,359
265,350
500,411
500,375
215,199
271,305
230,254
600,450
240,180
219,293
640,480
288,232
245,417
240,180
190,257
350,235
240,180
250,340
640,480
353,265
375,500
382,425
339,428
200,253
274,300
225,225
500,375
330,381
500,375
275,237
426,404
300,453
512,384
375,281
300,225
350,354
500,375
382,498
360,211
300,226
500,375
300,226
208,144
288,192
178,366
100,115
286,350
585,400
375,500
426,414
400,337
300,272
500,281
400,332
343,296
375,500
250,223
349,350
300,226
280,214
255,255
512,384
500,357
367,424
500,281
250,264
500,375
500,414
288,236
300,257
384,340
375,500
300,311
500,439
500,352
500,375
200,286
500,375
500,375
284,271
500,388
217,268
531,280
302,329
500,380
500,375
329,228
199,227
333,500
523,315
500,375
756,504
1114,720
350,263
500,375
289,432
640,480
400,300
300,367
360,270
283,260
200,200
164,302
275,251
500,375
428,492
597,501
250,308
450,441
901,700
394,211
2048,1536
500,373
320,320
500,375
200,270
350,280
263,518
350,263
500,398
285,400
375,500
212,200
216,249
241,273
283,195
300,336
310,500
200,200
313,255
410,307
389,547
500,333
402,343
500,375
432,285
510,391
200,200
292,278
432,315
500,500
150,269
354,500
231,245
278,499
272,271
370,260
667,500
500,377
375,286
500,375
500,357
288,288
403,446
244,279
719,750
210,210
267,200
256,270
450,390
313,288
238,231
336,385
161,297
500,333
320,240
288,274
448,294
350,350
383,336
333,500
266,335
432,305
325,261
209,209
500,333
325,261
500,375
200,200
340,290
640,480
182,257
302,214
500,450
723,578
300,338
500,375
300,405
250,243
500,349
186,222
1177,942
432,289
453,464
497,499
351,500
300,225
799,600
482,500
350,262
190,270
200,213
450,342
500,320
305,306
275,271
500,293
2288,1712
1350,1050
440,440
308,375
288,288
300,397
275,237
500,375
325,380
500,319
357,500
500,375
500,378
188,245
338,296
335,500
502,418
594,407
300,256
110,150
600,494
120,111
300,250
133,200
400,317
500,375
512,384
148,169
362,256
600,503
176,150
200,150
200,192
225,225
203,250
170,150
500,375
148,190
248,150
120,150
177,150
266,200
179,150
500,375
853,640
400,352
300,246
360,217
313,250
600,468
480,323
194,150
520,512
500,375
200,234
378,354
309,430
200,177
111,150
330,247
500,358
200,213
180,120
148,178
547,774
222,256
137,150
500,384
400,335
450,390
350,280
210,210
360,480
200,331
280,250
320,240
500,256
359,480
580,435
221,150
405,360
300,323
600,564
500,323
300,209
107,150
320,240
310,233
400,267
500,456
500,257
512,384
500,493
250,251
200,150
600,500
160,170
357,516
231,200
220,200
292,360
337,383
254,150
500,375
350,331
375,500
252,195
250,231
210,210
106,150
2388,2562
300,420
190,200
320,213
109,150
398,236
293,425
200,280
209,150
480,640
200,200
378,500
288,274
450,390
500,375
150,171
521,464
370,348
275,335
108,150
400,298
300,211
640,372
500,358
319,376
500,287
220,220
150,113
337,150
449,300
205,174
166,150
282,276
278,250
190,168
400,346
331,230
120,104
300,264
560,420
269,281
650,448
560,420
295,150
432,346
180,240
426,344
288,299
225,225
160,100
250,338
120,150
208,144
200,256
350,429
300,271
250,223
185,150
200,177
229,234
500,409
500,375
375,292
256,250
480,326
500,333
896,608
312,239
500,333
500,333
500,393
500,283
357,500
500,375
500,333
375,500
500,333
500,375
500,412
500,375
500,448
500,357
443,500
500,333
333,500
480,379
375,500
162,120
500,375
500,333
500,333
385,455
500,375
500,375
500,375
500,375
500,333
375,500
500,375
468,500
468,431
364,253
375,500
500,333
375,500
500,375
500,375
500,375
345,495
375,500
500,333
500,375
500,333
334,500
500,375
500,375
500,333
442,325
500,410
500,375
500,375
500,375
500,357
500,333
500,375
500,375
221,255
288,234
375,500
500,375
375,500
500,375
500,375
390,293
375,500
375,500
500,375
500,375
500,375
375,500
500,375
190,200
375,500
500,333
500,363
500,375
500,333
500,375
375,500
300,261
500,375
500,333
375,500
500,354
500,375
500,375
500,375
500,375
375,500
500,375
375,500
500,375
500,338
227,236
375,500
441,378
500,375
500,333
500,375
375,500
375,500
500,333
500,333
500,375
500,328
375,500
500,375
479,500
500,333
500,375
333,500
350,263
175,175
500,375
333,500
381,500
450,253
500,333
333,500
500,333
500,375
600,602
333,500
500,333
415,500
400,300
500,333
500,333
393,500
500,375
350,263
500,333
500,375
500,333
500,333
338,500
500,375
235,292
500,375
500,375
500,375
500,375
250,288
500,423
500,366
500,334
308,265
500,333
500,449
500,332
500,332
322,500
450,311
500,375
363,500
500,410
500,387
500,375
450,556
225,243
351,500
343,500
500,336
500,335
500,333
337,500
300,247
250,173
500,333
500,275
250,216
432,288
500,375
500,478
500,375
500,332
336,500
500,328
500,333
500,332
283,243
231,227
444,331
500,374
500,333
500,375
500,432
333,500
400,314
500,333
332,500
449,500
500,332
500,485
500,374
317,266
325,299
500,404
500,327
500,338
500,290
500,333
500,400
375,500
500,388
500,374
500,452
500,362
375,500
450,421
341,444
500,360
500,373
416,500
500,375
500,387
500,375
500,399
500,331
500,333
500,332
500,376
500,357
500,333
240,240
500,374
500,365
381,500
500,333
500,361
500,312
538,450
500,375
394,500
441,500
500,375
309,500
500,340
476,366
500,440
500,333
224,368
500,333
500,375
478,291
375,500
500,409
500,347
500,333
500,382
469,414
333,500
500,404
500,382
333,500
500,319
333,500
488,500
357,500
480,290
500,333
357,500
538,359
500,333
500,377
500,375
500,375
596,389
500,256
500,372
500,334
500,374
340,403
333,500
398,383
500,375
500,334
375,500
500,347
313,280
500,333
1478,1030
500,374
375,500
490,418
375,500
500,370
500,333
500,360
500,333
378,500
375,500
400,333
500,332
500,302
500,333
500,375
500,376
500,333
353,500
844,671
500,375
500,375
500,375
500,375
500,333
500,333
500,375
500,375
500,375
500,305
500,375
500,333
375,500
333,500
500,375
500,333
356,500
250,215
333,500
333,500
224,236
333,500
333,500
300,252
375,500
500,333
344,500
500,375
500,375
500,333
500,333
349,279
768,576
266,200
375,500
500,333
500,375
333,500
375,500
600,538
500,332
367,500
350,298
500,345
500,333
500,375
332,500
500,333
500,333
500,375
500,375
341,512
500,400
500,333
500,333
500,413
685,561
500,354
337,500
500,333
332,500
500,375
500,325
500,375
500,333
500,333
335,500
500,402
380,195
